"follower","user"
"168435917,161240330,1048914143938412546,590440877,247898840,953167161916354560,70211417,32475204,27881612,934362033566437377,4834614059,919516644472475648,2187359058,836757677166338048,47695417,62087386,27524682","933629006838157312"
"NA,NA,NA,NA,NA,NA","933596476156063744"
"1394757911872565249,927300469990576134,79975924,1965236372,2233449922,1174408625621786627,1317380242395332609,1012083029706203136,1198612638,1392244928839831555,1109601765153013760,1459501896,1708170823,1262501969563799552,1216832848235094016,1384199015214972934,1380916413259472898,807337182,1506009012,1305521032984322048,1230993576017920002,993552084,353239622,1296186655309574144,545481863,1028687214014853122,703623850693537792,474513196,1195617691,220706863,16417940,86292908,1055307732226531328,169581267,911587409300557825,3805894702,2147600652,1161975500430090240,199273700,1488882277,783378138,3300251784,28023025,1259436024121475072,81580075,1257088831767171075,1245378190375297024,163415705,304993937,1238355062763577345,1080275878771388416,776513297759764480,1137073207,1071978579934765061,803477508,105747240,1108775789791768576,121296163,1443548682,129201106,14372349,27152371,766474631389863937,3105515123,158952123,943536935120891905,881207331450740736,68770833,999751489215254528,823621057479319552,1105100092716077056,1103527606207610880,1061390900,842033375737069569,3261099978,1099844037027213313,966669633939001344,183230183,1051551435836534786,161112648,1002231606550003712,1544535271,899650936464842752,1482104738,976505613260791813,541857630,3292696777,3186967750,968597033073369089,48841776,4862128781,929646331425099776,15416816,374095894,2929746226,1536776870,3065505313,36987215,320493538,1608652920,776758006373576704,411753065,4227187828,16486814,730560698334478336,2218155290,845014224959164417,946350162,829363634069446657,94761085,3010626352,3066056254,799780444195540992,2432935597,45704206,950416425872691200,765472324736851968,2590242073,910124917701664768,186928428,864156001485959173,253944050,853751992346451969,465426687,732160154842615808,824007742532763648,879669038334529536,60694237,3064228821,40332510,722540784772333568,74244916,797121631080644608,2875270251,271276877,866886870,147779776,1353324907,20899075,2555914010,2501385609,3313463789,2907867922,226695867,4329569243,140700555,763132210727620608,890550053042962432,717889584470708224,106434402,828206766878052352,304508314,1912181796,202583875,14363467,112986030,856652083222761472,16177639,17900909,1199036293,1388585534,21480891,844390396553842692,714790766,785275524763492352,2910609120,2273295432,1414256335,2872053550,122292292,500840324,263745343,62954265,107734488,321638818,36562311,80071630,100212829,72038518,834983694,225539743,17832745","314877706"
"1439766077911801862,1466426718932066309,698164792331276288,1368945574876168195,10504932,1382244887710535680,208015540,1313032156550234113,798997401662935040,860081719,1291758592102666241,1330318526150742016,71740168,340290671,214949058,20071031,121188009,20999156,1228662621496369152,1304478871375486976,735486338,985851896060620800,1256306068302503937,3312025718,188131634,1142566486537625601,1275574439430815751,30872544,1268971573148438528,98500011,2353590011,468445437,197238284,310471527,941251458418098176,1964303102,1155955255743582208,1155442659521105920,3313952818,1201422692097773568,740638076377137152,1194977781404311553,931222309087608833,27097746,928347548,864295035189305350,9335542,1171493412169646083,1161579106921828352,1168162500086571008,3907481370,1905951361,1145326260341682176,67167509,1012019626111324162,3652978942,1122248846065713152,547059311,713694743377551360,961213858638630913,432015305,4874716671,1064892228882087944,1093162619974942725,58720394,436874159,1072639946463305734,1060074431396134912,1201707284,935073390028902400,1013136285291155456,827534935,1711455806,60756521,3995377708,899666022495657990,2818020452,2696491393,183292198,2798851278,1726229070,4568401212,930511518696968192,982556316278325249,1613594624,218537469,3224177684,961620502065369088,1706097991,963828827070885889,606505872,781559178439462912,749748599123283970,3065031647,20706405,948035018747731969,902027037698920449,920460992764661761,11889592,940978990977871872,942366667643928576,43172547,914312988219314176,816834272904548352,914098725563355136,2728393023,3763809022,379112743,929138279747850240,886954178605711362,378178898,907240548683132929,3042980913,896019007286857730,890146844956913664,3906360320,784231206275592192,4682066664,759920088,935961217,271695948,849433025901363202,835864467976110081,702722457459752960,355839438,3404333921,819276424758624256,38870684,2733259934,799694629683613696,716651009225965568,3306277044,118550835,772994428730388480,230790539,31202399,710597616392863744,775333944103284736,758338000115957761,254555474,269520510,210017141,1122873564,4705170656,4237349183,449934007,701658272063819776,438358660,2840230264,3560503875,75922961,2970788673,2663726954,2419608302,3431351393,766963970,1244942306,465956702,707325220944621568,4738681510,4724223151,198746175,3395838199,3161327771,237963948,2315663987,4313682373,4699816737,90446249,215896862,3369170013,4067522239,15169565,3150197648,54058973,3074943597,1665923701,2702068420,14692052,745214683,3304733852,190502851,271387495,3295308247,2804986956,829721431,96144958,3316057323,539162148,119076911,3177971246,21780860,2875494166,31030939,3038481122,3141132142,3130712006,1018311756,1545749060,2588600880,20879778,2332405662,47111815,359851275,1898353556,2358330126,250164728,185817568,793848457,2955877291,2954699187,2304023321,185225857,339162411,2744003501,2612087520,133865526,2811368195,2801908601,2835617346,1343355601,62205100,2813698532,458695290,509145808,15575047,2745718489,2733356304,1241577835,2569535094,2176974743,2595512634,1270484005,2538396040,401401745,2382374840,198889287,2546368395,2471066677,1723906483,889469690,1161855092,1020616800,284209701,2444467087,1135538244,2436031302,2402218476,158853148,21005998,226658322,143527325,2293012903,2189963192,2335760205,190083415,2288368888,2278250741,2212857884,160828863,56654852,1450313690,1446885762,92425944,1595128015,1053954271,21131614,1374808214,17743525,89731666,257288336,499337465,755948192,62292316,59967205,1976021006,1968881082,127504719,1961325907,57491188,955403408,894239150,47628499,1132358478,459521992,264981566,138617979,322314065,1668197972,1471552362,922156100,964667196,151105588,80197870,1694916787,1688014645,921014893,868692230,1563365035,1430580116,16004800,948688220,1488475388,1483820660,1167420108,1364484829,549366796,25625192,74919521,418207806,292006783,201043620,379117893,394024588,327019072,408058804,1318568881,1206194756,44692447,56191127,260513575,105235530,1216292798,1170887882,147106045,540210196,204190771,547068556,410495018,95115605,85982156,256682900,1110470912,222539290,485071003,25581456,1027066418,19579999,58625218,193178208,473564344,227777313,156185669,783678103,379393265,16395641,394164532,194721680,474230041,510709760,186980827,284571336,311658438,79041139,485385928,913048742,20744596,60694237,898852860,870513320,308774354,435337383,533901019,274099940,880956518,476735805,304061236,743947790,804618907,598491707,576686249,742182379,76387070,568483164,511098153,373749786,21765745,623007342,506903320,614462112,324710147,279357450,594419376,373111722,312805517,186374311,47987381,3228131,542873418,495663518,491088235,393153395,494693850,213823830,394078541,320846576,330067317,23410475,26518625,451806473,438669311,71523438,59099546,431339889,431117470,267605131,401574013,390857167,383446326,248795646,350940430,377519213,363066660,22643352,366265802,65666307,347940238,183855037,16065980,213731480,193048281,328292959,39778420,61263095,289379421,197463459,283572065,270261606,257540807,75729509,253597014,15620191,71321329,5574752,54314325,213813824,199136505,223042393,27582945,105714154,77785796,189698083,160984022,158198521,175480744,162079337,147602927,21511566,14355226,16988833,15985519,95560268,79011045,28266789,83529752,44918155,97261954,87226044,81550120,81551960,66601129,18217249,69667883,62756955,55027643,53462053,45845045,34330938,27755092,15455705,16298179,18274204,23292074","23538477"
"1458742878981607424,44424063,1447502637843185666,615927039,1319203895088906240,69542594,1288458403753480199,6090122,1014531177561108481,1555437620,223436294,1278595518566973441,1329843749472653315,282715042,21234883,4194062277,2879923697,1683591925,414552347,1099727405206458368,30290359,89590464,1213930612014235649,909676822786379776,1144610223933526017,55632926,2443863757,469187689,11694372,1191279009562271745,145600904,951159367784714240,19513066,45519259,132483609,2966434798,1171640724368084993,1135485940984508416,3009677047,1103615080426598402,214620226,1147066008500391938,30511454,2199839970,583622324,210589546,1139118156453154819,795607708871380996,1004018031742373888,910624083288739840,738075364350689282,2571822582,2889975299,1127749452,164324263,76575996,78888818,125454635,521713734,1092510809475948546,822072556274536448,1094629717876113408,932737671453081600,55021238,240473635,780373786721935360,453826119,1068152540032892928,1072508985855614978,1076188276757880833,39651447,488825987,1013754532084441089,1012299223864233984,953108523537154048,2818890047,1013749305159573504,905720343645392897,1012587728809021440,4874005618,2975779529,1048213349786423296,1044787657681776640,1045774950144135168,317926442,909261523725496321,229018025,989822039816011777,428871666,493602505,3033862173,3311828637,23900960,1022521551160262657,366761448,902978159578099712,48363073,986975317909819392,56336586,18170206,937099084804100097,958494828223922176,2339944656,15458767,100042208,1425568370,902840200304480256,771647364138348544,975593520,17837948,3128804433,20475885,2805789104,938316580936658944,885596973562200064,2820525535,925036787898216448,161658084,317675082,885855528,737512361150414849,76457580,2182810778,742465664762454016,831779982036893697,950596062217166848,3193140253,2911715721,1950846428,145771018,803323032081170433,35234839,963497452522307586,164389956,154100321,885594401426337794,1631032160,2607624511,895708755421167616,517706264,959869088788090880,89183603,809073554264354817,2728948041,35009587,705231211,825256032,1283151752,1282934870,776107747,509405029,78687973,37914958,959034081370624000,951839214861213696,209256325,954789871046025216,2794664691,747892614737891328,896096784400867328,1578218390,954807401819013120,41643161,3554280795,943156405548339200,16401117,4868908169,942572820055207936,3018009700,216818399,3365741788,920035218,15210670,22912445,3115329711,222052934,46665446,2386464322,249170846,24076508,887386484965330945,728480715843624960,945729273285021696,862973975332311040,85547141,1026308437,25074292,892398659681357824,940575386718605312,3020458463,3130551297,512093528,3300895108,794058106456211456,317290810,78310765,933992261150560259,52475305,935986697644339200,1553066252,592914989,2646226080,336205746,36857388,280315897,92744778,936297635056705537,1149061008,888939793832435712,4927562061,731687223964389376,164102182,930244589084033025,22380974,25987741,136273759,709320762,251185571,4924419070,733403468258385920,271950481,3021207963,1685888563,2259167024,155908569,92358481,925045548909961217,992974362,924294391686197248,922779589864251393,44664339,1012346622,3049910835,917846316050468864,553701163,844582287635369989,628368475,781570475222769664,411935609,933739417180745734,876724657860231168,3449151801,71880823,396640988,930604989944299520,12801712,39673265,1568504095,2425485368,862918687501598720,435297265,288228112,2292378576,1327283664,12640502,3012275669,4054073878,913792090747949057,3035506457,912029570336985088,1636531604,20255639,859339254,2333468552,481131607,931253534221389824,931312040492355584,131325228,900034920961232896,756697878823927808,4859361567,2264390952,21836409,49717219,23295083,220139917,2482772118,19028560,25165026,238626189,204709771,278718784,66680741,264323095,1658630497,586933047,131826094,789205652,17864519,40720843,237345803,843189307053686784,1575986534,15649735,3805428256,811184741097541635,2161652898,2733656484,49830314,377072074,738309477766680576,63177012,634759324,845956766911246336,21897281,601914080,1269200970,242042045,854010429823209472,112550509,16047963,756837984998035456,398871099,4881519310,2828148014,821785831,921825297800073216,31832740,1935487543,123263795,702845338063933441,21016908,2360012226,1310391942,228073744,811239146262069248,315319745,241186479,733838118567182336,878957850353074176,464151963,12489672,127300628,119749076,1168734229,155308958,133455790,17643420,506857195,557593715,211263918,82188118,3086628779,150781721,794568036,52332131,416524903,106354015,30167631,16806238,88184089,8894252,135095071,183985846,438695915,15378346,209106862","98735473"
"1324070399609634816,110223801,1027261495627927554,1021150592192917505,1430194231,134199970,1584136136,2466008792,503133315,3698081355,633320748,14259124,14158515,793310984723132416,2220181","833689514052816896"
"2574372554,27611128","825147615108960256"
"NA,NA,NA,NA,NA,NA","910542616651075584"
"NA,NA,NA,NA,NA,NA","924529062693031936"
"1484027765074579464,1472530270268137476,158022814,69576519,1446575391733321730,212243597,192783215,110067607,248294748,102129219,1343898145441374208,1279290912259158017,1330694447831670784,39478054,14156194,1296815319273680896,559540741,1150904034779267072,1287571548509835265,1004484701912850432,707442531232038913,760249850562740224,96206666,2427350246,1159460081047654400,2276719262,25106957,1180072529551081473,881273928878088193,967693276806512641,56726967,4889455191,1149523528519020544,1146783378894512128,250515353,1132356898911674368,25416640,19749575,24085478,3222247386,1097963591960088581,1100902272282710017,885614935706918912,739987878982213637,3375306226,195698184,1148774466,409210156,2285288610,95541214,719310733834489856,39333298,3231245571,912652805839736832,929869128,1054989902432141313,878380101896814592,1055168272654577664,808621763802398720,18764912,1041121705022959616,279478854,2896623394,3252998857,957930237286912001,739825549540007937,971934847701676032,20213184,138859309,1003433245,868233504080789504,255460136,1007311354372296705,932638584,859955202979373056,3033547683,843966025,49745993,34593370,957278180477489154,17850785,889766242499698688,184954742,49668806,423205989,912475185680408576,91488237,983663209885372417,986145437806747649,729278816732905472,3359033051,973104213701079040,126581332,875919774571802624,982935199645302784,982179894980370433,282316299,969603838821924864,977502556837511168,977563208616640512,36654614,186429455,892405605855625216,776517032447713280,2841244444,971482656570408961,938723319624245248,2194814713,176187107,15634738,870519991304507392,1030900969,221789529,2927237654,910600813172727808,931211664749363200,275623582,960640012319682561,868610694215647232,788421996916903940,386316812,1270931352,962661439180804096,962304752460619776,961748165681647616,1620774595,804158178,858799605391253504,859077528694120449,911445122,481494408,63494302,762942745409425408,785870394247045120,1168641307,2648893218,200583835,92783449,778797826570465280,908904466228719618,957395832025829376,879403475355828224,239292057,786326629358276608,1949741376,463730336,732650151903301633,854449996430807043,2458314600,911583539598172161,945073614461612032,539825498,21672352,2399639378,939130002951606274,756172029158649856,743419154896687104,3330311487,933517037887938560,518440897,3320031610,910094772689408001,186586175,3184569685,895809055670796291,2812157462,838042387532378113,726690059823419392,17484750,425636888,823457877117440001,180703906,97235539,2516029806,891049134651826176,798148256329072640,3166041920,21756778,927571164364529665,908596636213039104,3724362982,378162144,803942934408294409,935514720194482177,314671759,405871371,933950649607208960,1184734238,1930980931,859584593577598978,818555025303732224,899601493736570880,761296983495704576,904368219116462080,216465959,879358446751166464,2475556975,807539520,518312845,819166929818681344,392599328,839821557744734208,855446463974965248,3718248985,761293544153812992,88534252,92376826,48373396,339630877,2895222398,58268918,498004403,871165140,19767792,48908757,873222662184738818,2782544511,2230416889,102729047,108100382,33612317,768541258797031424,17591968,218562804,1684489622,1021009892,926747839404818433,152801314,177998768,775750483273285632,2509418632,2200038125,61006090,727544519013502976,10747522,9822232,263535858,904545360,1340299914,143082895,925621999174422528,892099880285503492,14791516,304989298,18679888,2920032322,925309564693737472,906007405892329472,18731529,7466622,924218771623043072,900739496790171648,2892205402,924811630910803968,4330144943,733840492450848772,914531378540236806,18635065,828197312937631744,2649169328,922041702726225920,845147105974874112,717545463977795584,803299299039776768,410795094,3235271527,4486615513,711069439,3252825394,827206124050972672,917331464374636544,355011922,3383343919,775383531149078528,922892360790544386,4456712353,162818874,880222129,67933543,3050705568,17495376,507516793,819522,624101908,2306699419,741772077699629056,14104316,790357122751930368,14303421,88079805,627448617,909433586935373826,742123123634544640,1259751043,3384703145,101870109,772465605731418112,743049856395149313,15101381,708683521842229248,3888144980,2346664296,43828646,845863062133493761,958771830,538704922,17536486,3317922461,923308729742716928,748954411955662848,848694425689763840,94197745,221315008,15423701,274440675,2413235786,53892208,168773020,860457796873195520,431904669,225000403,783707568828997632,4578805578,165429225,921206149361340416,115111702,32952599,2602597986,145734268,3413834594,4812920342,297793108,17667658,923023124202786816,86969832,3810171,2871977999,2793295682,18028202,828554216788598784,907261475206688768,3899548637,2942416749,773193040882049024,914789604791918593,880082753789857792,11034112,816650927671222272,134890588,62043046,273703636,4548953541,1521730968,544469550,2661563929,61244551,904651181213048832,14388879,17408510,771108096349536256,480960272,31647101,1198346624,2603882942,921911652513173505,23952014,4262951052,868202334056304640,859689244910120960,915894924406657024,128216170,281825798,732943891213733892,2471811736,363869168,779676357324177408,768438146069430272,839221892678565891,3408544235,436290883,58403964,74804839,4898276073,16943168,1551477912,708131038396940288,140132467,17103576,16178599,590633302,872801146322141184,849657005417562112,906731882947268608,879692542052372480,912434895133147136,715213768540745732,155128548,904956666323406848,707703513640468480,3241336912,346473747,16175706,1735474844,3240901245,200692667,1591398978,2656859661,894601662450589696,901541525120835584,25058372,1602083708,432853336,707529249306103808,909503457664618496,910549972214362112,3118900788,980854394,824006948366548993,275519334,281349313,798535421441363968,816165594705887233,1241014375,912595167512862720,69466971,813907543823187968,2849312671,363382127,904392312700022784,18484883,1891500133,912373986117378049,384257608,4240731740,870788077526142976,913420265702518784,53073382,3330414340,905576948231020546,845354702502051843,9385562,907788082824478720,4174782075,279639628,3350022081,305987504,123475868,720602169049751552,899974761429839872,822570679014977540,786063451596685312,155789187,14066923,864454456334614528,3331864437,624418987,1961435586,775602762587439104,724460355582234624,3150153238,8439332,2863644004,3039164067,879167682041360385,2975763985,288232527,898718058772135937,105101305,725641774048399361,1342657910,882516743767429120,66570307,1107131641,49721441,1328757420,1339901270,908694911851122688,79232200,450456574,69530131,887786819412262912,896035501911810049,2758611614,319246523,73539082,855961465748062208,809413388820480000,861207202819977216,864022875807731713,50704583,282735105,3299331796,721002653753425920,9834692,816852548346736641,2958558037,106463341,4859328613,135782207,7603272,3160251995,2955953094,3362248523,22788922,323976447,869264026722865152,153492935,4771322414,2384326501,718011174663553024,607731329,83426308,79441916,117871745,3321575239,907239696576610306,538865389,2941716678,252491204,884098496940453889,783324089381363713,732776933562449921,71894033,884069179560787969,728582654837334016,730287573654974464,15940736,14279577,171888400,234691755,15199103,820593714397642752,466766146,867343752167292929,900738731921088512,705918552033923072,47979881,2575763869,114497980,3414375072,1928108966,903838372132782080,791265754280824832,786579859464003588,21360280,1152231,523851121,48358175,36337667,3395447589,48684953,871953852139937792,1077370926,50491741,35606977,484959509,29163122,113422725,75614031,553877625,2779794720,20166227,575574722,54291881,82887890,1952282894,17486092,451429617,262673777,1886186047,735895615188701184,52096260,167760471,741034877739499521,771777988014866432,46805593,831241933246824455,3265570440,900803017586470913,4269175044,4269408554,709744732109414400,822162960873385985,3323064965,1317763788,3137373237,168708565,221399884,829289450320646146,385125725,768747038,2704482889,62446416,3238156598,815265799002869762,902689034991960065,20819652,834455022821715968,2987546409,26250653,356463142,19825996,818206038,4018861923,730895039207858176,3411643439,3337571477,16426698,863772545228488706,14837423,216558300,28068304,13365752,2809024942,885103056685236224,994745714,25458378,330890326,121850597,4648149930,877192294943870976,194769128,1704579810,1450986703,774663100351913985,1129056264,405932441,700117552937234434,461040616,867085704832200705,257623561,2493657673,220392225,894280899344318465,803319123996536832,111036260,1166471569,888111632647299073,890626811650076672,735543060491317248,193796110,899465499100270592,4838173017,15357143,768597905594650624,891996961825583106,890974972432195584,754974644482957312,585199161,3617884160,38691332,884107386641948672,100394444,825584008562167808,2872661847,802959686190370816,209896973,131254289,589126239,195830320,2163322584,64588200,16066488,272682228,13518222,1723006352,292417866,826191617316909056,4888428653,19732334,17136637,882166475016032258,19614748,3190760747,1284625916,875801726963531776,3329308781,437523529,15259234,2597780983,54938044,891362965483651072,113749938,882231269580349440,823690410082050048,291062420,355441729,1345469983,561234472,858206482105487361,235280449,12874852,598545386,14120167,765206378063466497,50220247,827566607622926338,848838263926390784,2815737959,880659539774853122,784991013643227136,808493265083318272,17645718,407003104,66956794,2760225431,846040824815214592,3378609465,96889336,146900758,782467585409478656,415322586,807184478,786612089783586818,2396155578,35203319,308044402,887531681111879680,2981782721,3160959382,783300119454158852,894569439932293121,893240349287514112,150924846,4137587592,189235748,408388914,317899373,2903961835,886431212943753216,847055482581741569,895088397370314753,2237585017,883774054758572034,109195715,714862031120117761,365054303,717067246158364673,848841768737091585,876378861423927296,291327603,110081227,12834372,2322895561,179634210,891474553016377344,760804886971817984,841652608204980224,390877754,890929911413821440,845822486323322880,890993969844408320,3234505980,250797637,2304708949,1205256900,228155482,19299757,3145223149,1700426708,696731078279745536,2851173162,3299271350,742414550650195968,3793862236,289723207,787527576927567872,131325228,2490475879,5514192,3010905914,724283112,886946421735391233,871985215379570688,23779309,843128279682842624,189949296,18539631,781531723456667648,56194549,14060276,2318294839,428525085,747531005460811776,3906457993,30054059,1487070068,113383563,757072045230268416,328281085,2391500311,82943797,246401535,4142932672,4295872455,3290483304,1196671592,227423290,709166899,28207516,864463489645105152,3019727410,705539763349164032,781569731522420736,1735222572,135251922,413929358,335837594,2865528988,21628843,876610172386500613,1160168486,3237052055,864797413407694849,721658438074372096,21166399,867253306434957312,1521354956,14870085,864758407,733502768283942913,2884121999,16667577,325465461,48057281,787789779169644544,15167351,3236499248,601013610,315880414,801766637066211328,786676876974624768,32789366,4767745256,816993676790472705,467834328,147545104,2455582309,2686714304,1436761910,162033248,16506337,276583181,770573231879229440,342055978,3597773356,1411574269,2297472343,801277973991227392,2305378238,17748260,711562343285723138,810167674185596928,736134581615759360,38511486,281235442,3229843183,4723581259,1489703012,861674945331548160,3898930589,31134860,1272603830,729356122432229376,862967152416104449,181628019,35657862,344780439,82698870,872955775961808896,863048812469923840,846705754832699392,333297252,854162281935945728,787346516,846507203162910720,845765456598372352,537490946,841535038621536256,442396195,832362759295791104,2323491663,238951112,963342666,4231024287,3313262917,771683654158475265,256877183,756845386795397120,743646425641287680,2552876220,1099916071,3166027097,4805461576,2339658687,3240456999,2695667930,3408959578,350164627,3510913279,4856092202,4846776797,4854241834,3694837457,3596974576,4799134513,1569330842,1612263134,169107987,3365061587,2907906279,2909556935,597485496,256957245,3456752418,4292427733,3792513394,76216640,1710674468,3590912116,3120007300,977295458,3307456088,4196796139,712676270,3313004816,3995815829,2623243688,1331446945,2462241346,476916798,3327062173,3573506232,1636669794,3101427232,3336766138,2241912164,4001736854,4026959627,2570616101,3622483995,3504976635,3942470778,2390494610,822625159,53369746,2998724906,1102854026,2954703027,3946209183,3864314114,3053887674,3241821204,3376138753,3478725375,3593382016,3449717058,384505157,2362666619,2874292579,3397109343,3886201281,318724657,3428162300,3432929182,3792305060,3783537132,2517381999,2316080130,3277138684,3178102990,3510939614,3316654261,2967011438,3752241625,3344692199,2567696350,186031233,3441651801,1025650801,3734376732,3803330597,3739916777,3591834614,3435419458,563708319,3403264342,19115887,3302734128,3646488380,3566575214,3170759284,3231297165,3323075976,3177886178,3344297565,3572703917,3693953545,3304861890,509493855,27661739,3396345005,3651664762,2932188602,3549111673,2897157579,3700886657,3496844954,3544058778,2751174123,26299251,342788664,2545131666,3596471058,1480316444,3418702684,3380637265,3657437003,3662549550,76696541,3516998173,59117392,277324197,3594091698,2422666916,3646235953,2883924689,413865879,2289492142,64792590,3644585654,3111191692,186283892,3418918273,3555227113,3522195073,3505656015,3437135338,3728641936,27398988,3599296157,3433611389,3293907037,3427078039,3152152673,2741413492,2657110075,531757323,3434289413,3185096970,3283630536,2681310710,3441466995,3299128237,2280286446,417943589,3324251839,2953135077,60108994,165327232,2224064413,3020911384,2926819884,3421043834,762915097,3159762433,17244416,902428872,3432402274,3301877154,3557751256,499426586,3388383778,3180973758,761755622,34535935,3277663483,2979268864,871141880,3313394443,3394306863,46503986,3489054492,3708294082,1343006858,3600854069,3615763754,2277051426,3185608963,3306990656,3514669932,3010216963,3327532826,3033809687,3379823291,3701885116,3702081556,1312196454,1490639509,3686812695,2784589374,3558561139,938032812,3615637215,3023610048,3436595621,488550644,1210862209,3339356993,3210382665,3708304696,116653486,222485418,3686509647,31327090,475120802,234379193,116723517,397418827,1249817186,32399548,128394849,575045102,55809346,2597831297,181282961,1079996280,2252904485,249096055,196525023,312784568,278723059,197962615,34943702,244136643,33064939,125192465,111185834,867490514,132989465,52995913,424336334,171786156,461221788,123989009,2328949136,3042610182,857625710,169513076,2364769932,629475672,21712038,2565187777,3301843528,390398147,2990379592,97383592,3422620221,2653639652,3536674157,3536557275,3547408816,3042828641,121204407,884955960,393579890,3346844654,3494661675,349068362,3584025075,1568385547,3275566920,3431556527,3485085552,2329010573,577666506,1621746656,821946372,18087450,2857275215,1311947016,1551509352,2226892358,3399857052,1077872599,385236909,2739440896,184771539,24845658,760543362,274128056,1323034274,259011968,2934353018,3299929370,418320070,3497055017,2955703538,561478502,2835902824,2652541038,3569834057,3245680285,25434654,3363937518,2717886804,2517874225,138833070,2700515843,213119979,2793752500,3102302553,274111741,1710364699,76698831,3388006709,1725517543,442676035,328440716,3376380612,2579996816,2537560354,542899602,2772101529,2752167484,2802213408,3102110806,2362608330,3268334946,1863278209,42504404,2966433645,3318662224,2997954107,514743540,2937964623,306979837,3276631854,451599683,1126714309,3410943554,3156855156,1711487660,3515651115,2654187915,211280841,2155885596,422029767,21110525,3334002973,109915812,2732882164,486802947,1686780145,42284409,596080560,2575479525,2296410154,1619569831,27677921,3503286442,536120195,3172377066,304899360,3306350852,40084468,2927000528,3050800116,2205140467,2761180730,3325467823,1511219197,2795683816,3136709995,3429428081,3177572039,3025333615,3325573800,3206275779,3123878949,2600346914,3281961384,41271095,3070770102,18859308,3298622472,3010105468,334898423,3371793112,1739068550,3286115617,2924814138,3429940360,2482652508,563474936,2845912105,2901582899,170791695,10372422,157625788,3429142905,1691937673,370282004,3246801202,3246696789,1322074616,49599520,3370199650,489825492,2908198188,151070271,2471239705,947458760,414622234,3316703940,3003686526,3044848660,601155149,359913180,357849800,142963564,622892837,3432561959,1431267152,479806408,1543476254,2314968708,2584320619,1618094941,3314726366,104070078,772544220,357071628,3401128515,2532227606,471035952,419852272,2309294342,721124120,1925463733,3026918732,599323844,968569038,3272248465,1668546120,3231841945,189334248,3016401251,2942656918,793949552,3427865219,3161535400,3319055780,2292488509,2839122769,3240972044,551371143,2987006379,3429927844,364966573,877122703,3043208392,3313072502,630014587,3428964041,2341111074,3433927749,524173771,2905590325,570126770,636318878,3237883872,1282225038,2422670437,2812427483,293796108,701657796,3033798915,626181639,2196590924,2885896566,1612105987,827078898,834218864,2173984361,3317476490,27435383,1694741180,1033387980,131045709,122224436,138890539,1144086606,2679856752,3183897315,2271721831,1288382917,21803432,2935251391,3336673583,3126665193,2770963642,205199096,1169117258,3337081857,3318232201,842775895,369885165,162974188,3320537808,3431132195,3214514560,469789556,3427318397,822184076,3319198514,15964898,30227061,486843374,275774961,130175620,2778259214,2337833576,2206336639,308693710,38401603,2395563906,1599863131,127955673,1884188198,2924978330,545666040,84061021,148972530,3385005593,346708253,389683805,561786784,3402651693,31873127,2848248717,1049069568,2596608956,27081484,3388901403,2916763667,987854982,78000879,2575396320,589022681,28162514,21836409,20897273,214084957,2758304241,341225075,195434427,28478793,317606559,30096472,69681766,3421445451,176863908,47722667,38804737,2217127438,23777198,3370035784,2472874804,17447665,2963211400,181921046,3318226580,446626736,42071280,299062149,2345751116,3300301084,16806401,2397550015,2933744229","3425714272"
"1130876850237005825,2518432916,818302077843607552,1043112910656958466,311023224,17836770,1891540184,792877355366776832,266813591,581429439,919163131208667136,2349460038,788167926771613696,1082682080235016192,2290553907,2669174286,800084500256411648,711734857257361410,202847601,941368800083103744,331523508,2783931058,3101693360,912459642390945794,914639758277693440,22181346,996307434577825792,868415911392313344,979468302761254912,983818057444343808,838360239145627648,981725855922651139,284537145,2589479172,809732492685115393,3327163689,3259347308,788421996916903940,61894292,848683212201238529,915241532239876096,930500883602857985,951385440401080320,2165507484,4416731433,1209305478,533347011,923657003007746048,23792798,895514088163364868,2524077089,256128343,3394663102,924371069645049856,1470708492,37993136,557253471,894948079455088641,33058612,1631670685,897670698172153856,1159525747,910180808933199872,929913657923985408,1408148054,3346187525,921922914869420032,2451981967,920262332856569857,761293544153812992,825135151386537985,104852013,915485189093998592,194194594,1254005594,256677985,878220588,753581427900416000,902193563244560384,893256955858489349,852296634234937344,905111915743121409,16367703,828122025067692032,923354977631899648,3312812984,909594641246441472,3377770600,819818935700754433,915102062374936576,923425234857922561,409417501,704846626427252737,851256036107448321,226224423,143472713,82398804,81106523,880437386798276608,2331068754,881072267811102720,1690950343,328935228,2837040655,48095438,880550111427923968,855204161687826432,922115431007182848,920685847837597697,831780774147977216,920672143981064192,455036704,916118673986813952,4622968277,921783456014708736,61545549,534335615,1910569500,2909769994,755805501670195200,882000707687071744,406498701,2739667932,887889166586871808,108108316,2521031346,899972454306721792,47368539,913813171294662660,917180828899315712,4431175528,15172791,28436386,876151568625790977,891564658334814211","872980554093907968"
